Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2024-01-02,7100,7110,6950,6980,565652,-0.023776223776223793,-0.023776223776223793,-29.304699664682758,32.49985752909596,7106.0,7349.5,7494.816666666667,7903.231884579531,6795.768115420469,7020.0
2024-01-03,6980,7110,6970,7020,280024,0.005730659025787954,0.005730659025787954,-25.61417376908149,35.0052788964382,7082.0,7315.0,7490.633333333333,7860.508936682067,6769.491063317933,6930.0
2024-01-04,7000,7030,6930,6930,270970,-0.012820512820512775,-0.012820512820512775,-26.57139530300634,32.11676120633744,7042.0,7272.0,7480.833333333333,7796.122123173597,6747.877876826403,6870.0
2024-01-05,6910,6940,6830,6870,396656,-0.008658008658008698,-0.008658008658008698,-28.41646425012007,30.320493041909103,6990.0,7225.0,7472.316666666667,7715.2040391510445,6734.7959608489555,7100.0
2024-01-08,6900,7150,6900,7100,297391,0.033478893740902516,0.033478893740902516,-12.149407815110322,43.39084717771683,6980.0,7193.5,7468.05,7627.609433207802,6759.390566792198,7090.0
2024-01-09,7100,7130,7050,7090,198033,-0.0014084507042253502,-0.0014084507042253502,-0.6713164173789892,43.013066674829076,7002.0,7163.0,7465.75,7531.190168255481,6794.809831744519,7090.0
2024-01-10,7100,7130,7030,7090,108947,0.0,0.0,7.8431506590254685,43.013066674829076,7016.0,7141.0,7460.75,7469.2620904094765,6812.7379095905235,7030.0
2024-01-11,7120,7120,7020,7030,95000,-0.008462623413258097,-0.008462623413258097,10.206797036214624,40.55599892917861,7036.0,7113.0,7452.483333333334,7371.387306189757,6854.612693810243,7020.0
2024-01-12,7030,7100,7000,7020,110032,-0.0014224751066855834,-0.0014224751066855834,11.758941747314822,40.144399163466105,7066.0,7088.5,7445.75,7274.432783553625,6902.567216446375,7100.0
2024-01-15,7050,7130,7020,7100,160172,0.01139601139601143,0.01139601139601143,18.43787568171632,44.957172631645896,7066.0,7079.5,7439.783333333334,7243.631045204736,6915.368954795264,7090.0
2024-01-16,7130,7140,7080,7090,90738,-0.0014084507042253502,-0.0014084507042253502,22.194447633746634,44.47576962963524,7066.0,7075.0,7434.35,7232.670542588015,6917.329457411985,7000.0
2024-01-17,7110,7110,6990,7000,148967,-0.012693935119887145,-0.012693935119887145,18.766415260575712,40.29384930390925,7048.0,7070.0,7423.166666666667,7230.499221181908,6909.500778818092,6930.0
2024-01-18,6990,7000,6880,6930,191529,-0.010000000000000009,-0.010000000000000009,12.248496026758204,37.352088317675886,7028.0,7064.5,7412.366666666667,7235.903033812121,6893.096966187879,6960.0
2024-01-19,6950,7000,6920,6960,92918,0.0043290043290042934,0.0043290043290042934,10.489425248037719,39.39425105136873,7016.0,7055.0,7400.516666666666,7227.452892118396,6882.547107881604,7070.0
2024-01-22,6960,7100,6950,7070,250626,0.015804597701149392,0.015804597701149392,16.886827467183778,46.305685087451586,7010.0,7049.0,7391.35,7210.232751015416,6887.767248984584,7080.0
2024-01-23,7040,7110,7030,7080,191617,0.0014144271570013522,0.0014144271570013522,21.64093167130028,46.89854591611252,7008.0,7045.5,7383.05,7200.738526146054,6890.261473853946,7160.0
2024-01-24,7120,7200,7050,7160,206276,0.011299435028248483,0.011299435028248483,29.533742923852387,51.511099825745966,7040.0,7046.5,7378.216666666666,7204.395535085699,6888.604464914301,7250.0
2024-01-25,7180,7290,7160,7250,160631,0.012569832402234526,0.012569832402234526,39.55094400338339,56.128088453049195,7104.0,7052.5,7374.6,7230.474717305575,6874.525282694425,7250.0
2024-01-26,7290,7320,7180,7250,238120,0.0,0.0,44.54081889165792,56.128088453049195,7162.0,7058.5,7369.433333333333,7253.771605718802,6863.228394281198,7400.0
2024-01-29,7230,7410,7180,7400,399538,0.020689655172413834,0.020689655172413834,55.589217668441286,62.94756899893731,7228.0,7071.0,7366.616666666667,7314.2200649617525,6827.7799350382475,7380.0
