Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2024-01-02,101500,101800,100500,101400,407630,-0.003929273084479323,-0.003929273084479323,654.1672842459457,54.892693151023884,100580.0,98625.0,102406.66666666667,103500.60252686791,93749.39747313209,99500.0
2024-01-03,100400,101000,99400,99500,489206,-0.018737672583826415,-0.018737672583826415,531.7971098786751,47.779709010535285,100540.0,98480.0,102421.66666666667,103061.52812934731,93898.47187065269,97800.0
2024-01-04,98500,98700,97200,97800,713479,-0.0170854271356784,-0.0170854271356784,326.9782458735124,42.47620378410587,100100.0,98290.0,102415.0,102647.93529093775,93932.06470906225,97100.0
2024-01-05,97600,97800,96800,97100,472224,-0.007157464212678932,-0.007157464212678932,144.29149805256088,40.48354981108243,99520.0,98090.0,102281.66666666667,102277.55298473951,93902.44701526049,99100.0
2024-01-08,97500,100300,97000,99100,757089,0.020597322348094638,0.020597322348094638,157.03229587833107,47.9908319752768,98980.0,98045.0,102156.66666666667,102168.336028024,93921.663971976,98000.0
2024-01-09,100100,100700,98000,98000,540554,-0.011099899091826404,-0.011099899091826404,93.40273337811982,44.65457816273972,98300.0,98180.0,102023.33333333333,102107.13636126895,94252.86363873105,97200.0
2024-01-10,98000,98900,97000,97200,508980,-0.008163265306122436,-0.008163265306122436,4.173690796940605,42.34876789531335,97840.0,98310.0,101891.66666666667,101913.27628693676,94706.72371306324,95000.0
2024-01-11,97500,97500,95000,95000,1235778,-0.02263374485596703,-0.02263374485596703,-185.77731812883144,36.73162921142612,97280.0,98310.0,101716.66666666667,101913.27628693676,94706.72371306324,94700.0
2024-01-12,95000,95800,94300,94700,583157,-0.0031578947368421373,-0.0031578947368421373,-307.2243731431512,36.02981896544119,96800.0,98210.0,101525.0,102087.06074236667,94332.93925763333,95100.0
2024-01-15,95300,95600,94900,95100,288403,0.004223864836325308,0.004223864836325308,-333.9954305184302,37.73796977302304,96000.0,98175.0,101333.33333333333,102149.85848804718,94200.14151195282,94600.0
2024-01-16,94700,95400,93700,94600,443988,-0.00525762355415349,-0.00525762355415349,-356.696677977156,36.428531613362296,95320.0,98065.0,101140.0,102299.27679775434,93830.72320224566,91300.0
2024-01-17,94000,94100,90700,91300,922101,-0.03488372093023251,-0.03488372093023251,-553.5334853297409,29.221750816286317,94140.0,97770.0,100905.0,102926.00620635787,92613.99379364213,91200.0
2024-01-18,91100,92400,91100,91200,491278,-0.0010952902519167917,-0.0010952902519167917,-643.7184383606318,29.034302395404794,93380.0,97525.0,100685.0,103391.81344513364,91658.18655486636,91800.0
2024-01-19,92200,92400,90900,91800,438001,0.006578947368421018,0.006578947368421018,-616.1889018267939,31.85867544103087,92800.0,97200.0,100463.33333333333,103558.61620165904,90841.38379834096,91200.0
2024-01-22,92900,92900,90800,91200,500375,-0.006535947712418277,-0.006535947712418277,-591.498124969643,30.549313478945095,92020.0,96800.0,100175.0,103596.46967182234,90003.53032817766,93800.0
2024-01-23,92000,94900,91200,93800,513677,0.028508771929824483,0.028508771929824483,-364.31629091324294,41.726011768879914,91860.0,96515.0,99983.33333333333,103312.72756147236,89717.27243852764,93900.0
2024-01-24,94300,95200,93200,93900,446762,0.0010660980810235365,0.0010660980810235365,-180.84004127301023,42.11187888885604,92380.0,96225.0,99855.0,102948.94973211437,89501.05026788563,94000.0
2024-01-25,93900,94300,92700,94000,300281,0.0010649627263046302,0.0010649627263046302,-33.963562378984534,42.52175369486734,92940.0,95925.0,99703.33333333333,102481.79037334587,89368.20962665413,93500.0
2024-01-26,94000,94100,92700,93500,359923,-0.005319148936170248,-0.005319148936170248,44.0601930793805,40.96012517030481,93280.0,95600.0,99600.0,101957.98710284954,89242.01289715046,94300.0
2024-01-29,93600,95500,93600,94300,462718,0.00855614973262031,0.00855614973262031,157.7008020684027,44.47385795963779,93900.0,95225.0,99500.0,100926.88565300999,89523.11434699001,94500.0
2024-01-30,95000,95700,94500,94500,441305,0.0021208907741250282,0.0021208907741250282,249.05810601380836,45.34953082052268,94040.0,94880.0,99413.33333333333,99831.20187429286,89928.79812570714,93500.0
2024-01-31,94300,94400,91200,93500,703333,-0.010582010582010581,-0.010582010582010581,244.5107148395516,41.79996678968031,93960.0,94580.0,99281.66666666667,99081.82185342791,90078.17814657209,95100.0
2024-02-01,92600,95600,92500,95100,680461,0.01711229946524062,0.01711229946524062,345.45913705393104,48.71644489586778,94180.0,94445.0,99111.66666666667,98708.08573688134,90181.91426311866,97300.0
2024-02-02,95600,97900,95400,97300,937733,0.023133543638275578,0.023133543638275578,544.7416352429807,56.3905803833781,94940.0,94455.0,99010.0,98743.81102404864,90166.18897595136,97100.0
2024-02-05,97800,98000,95500,97100,593080,-0.0020554984583761593,-0.0020554984583761593,640.8073398125314,55.576375769656764,95500.0,94355.0,98915.0,98284.10931382689,90425.89068617311,96600.0
2024-02-06,96800,97700,96600,96600,418705,-0.005149330587023715,-0.005149330587023715,646.5370061136584,53.49677813944145,95920.0,94285.0,98796.66666666667,97995.67379326197,90574.32620673803,98900.0
2024-02-07,97700,99400,96800,98900,792315,0.023809523809523725,0.023809523809523725,772.5613052242162,60.768913338911474,97000.0,94370.0,98716.66666666667,98407.37538507397,90332.62461492603,98200.0
2024-02-08,99500,99800,98000,98200,602261,-0.00707785642062686,-0.00707785642062686,774.1637327400772,57.80607944445789,97620.0,94530.0,98651.66666666667,98894.90549725892,90165.09450274108,99400.0
2024-02-13,99000,100500,98700,99400,669368,0.012219959266802416,0.012219959266802416,817.1860252037488,61.29035807427626,98040.0,94765.0,98586.66666666667,99619.8017467247,89910.1982532753,99000.0
2024-02-14,98300,100500,97600,99000,506194,-0.004024144869215318,-0.004024144869215318,779.9433925592496,59.52581692974093,98420.0,94960.0,98458.33333333333,100154.3815801307,89765.6184198693,97900.0
2024-02-15,100400,100400,97800,97900,408053,-0.011111111111111072,-0.011111111111111072,647.894566760355,54.849244569909786,98680.0,95125.0,98283.33333333333,100470.6056719516,89779.3943280484,99300.0
2024-02-16,98900,99500,97700,99300,477114,0.01430030643513791,0.01430030643513791,621.4127502131045,59.23851487569818,98760.0,95525.0,98176.66666666667,100863.11764576251,90186.88235423749,99800.0
2024-02-19,99400,100400,99400,99800,490299,0.0050352467270895485,0.0050352467270895485,603.6342876819685,60.707650716881936,99080.0,95955.0,98063.33333333333,101215.21862663531,90694.78137336469,97800.0
2024-02-20,100100,100200,97500,97800,471790,-0.02004008016032066,-0.02004008016032066,431.32293103110237,52.548955365355326,98760.0,96255.0,97886.66666666667,101208.57446698856,91301.42553301144,97600.0
2024-02-21,97800,99200,97600,97600,300832,-0.002044989775051076,-0.002044989775051076,285.07491885661346,51.799258804064806,98480.0,96575.0,97720.0,100977.21535138854,92172.78464861146,97800.0
2024-02-22,98500,98500,97600,97800,209279,0.002049180327868827,0.002049180327868827,187.70679065287266,52.528612256334604,98460.0,96775.0,97583.33333333333,101015.22405068422,92534.77594931578,97900.0
2024-02-23,98600,99200,97900,97900,295948,0.0010224948875254825,0.0010224948875254825,119.27023680807679,52.912272453815476,98180.0,96975.0,97466.66666666667,101027.09822190934,92922.90177809066,98200.0
2024-02-26,100400,101400,98200,98200,585114,0.003064351378958108,0.003064351378958108,85.04668228027691,54.110485971717694,97860.0,97185.0,97368.33333333333,101028.57906123978,93341.42093876022,96100.0
2024-02-27,98600,98700,95500,96100,469486,-0.021384928716904228,-0.021384928716904228,-79.29500356595418,45.401301170773976,97520.0,97315.0,97228.33333333333,100811.44104769418,93818.55895230582,95300.0
2024-02-28,96100,96300,94000,95300,715424,-0.008324661810613976,-0.008324661810613976,-233.43345826585573,42.5890785876311,97060.0,97365.0,97093.33333333333,100712.99940262851,94017.00059737149,94900.0
2024-02-29,95800,96200,94700,94900,605548,-0.0041972717733472775,-0.0041972717733472775,-347.0374252584007,41.21444933640578,96480.0,97385.0,96963.33333333333,100668.45854245198,94101.54145754802,93900.0
2024-03-04,95100,95600,93800,93900,627925,-0.010537407797681753,-0.010537407797681753,-466.77948276805694,37.919319274456534,95680.0,97405.0,96821.66666666667,100597.16227657694,94212.83772342306,93400.0
2024-03-05,93500,94500,92900,93400,400619,-0.005324813631522929,-0.005324813631522929,-551.1189832103975,36.354252171907014,94720.0,97320.0,96685.0,100828.04789020914,93811.95210979086,94700.0
2024-03-06,93300,95400,93200,94700,440556,0.013918629550321304,0.013918629550321304,-492.71972425242285,42.947578129176165,94440.0,97190.0,96578.33333333333,100879.39019351448,93500.60980648552,94900.0
2024-03-07,94700,95300,93900,94900,336931,0.002111932418162654,0.002111932418162654,-416.992384147303,43.91027550172698,94360.0,97080.0,96493.33333333333,100902.35529484124,93257.64470515876,95600.0
2024-03-08,95600,96000,94800,95600,386803,0.007376185458377149,0.007376185458377149,-301.5146488804808,47.26435020363959,94500.0,97030.0,96498.33333333333,100902.00206611527,93157.99793388473,95500.0
2024-03-11,95800,96900,94900,95500,430272,-0.0010460251046024993,-0.0010460251046024993,-217.54258789922358,46.833493728257444,94820.0,96860.0,96513.33333333333,100686.9570156981,93033.0429843019,97800.0
2024-03-12,96500,98800,96100,97800,907451,0.02408376963350789,0.02408376963350789,-4.061410663136371,56.62686586606967,95700.0,96840.0,96560.0,100642.84104322031,93037.15895677969,97600.0
2024-03-13,98700,99000,97200,97600,369089,-0.002044989775051076,-0.002044989775051076,119.8676327935683,55.66663437954285,96280.0,96750.0,96575.0,100387.85651173888,93112.14348826112,99300.0
2024-03-14,98100,99300,97800,99300,671971,0.01741803278688514,0.01741803278688514,302.1509271411925,61.62355446428967,97160.0,96765.0,96633.33333333333,100442.10483940844,93087.89516059156,98900.0
2024-03-15,99100,99400,98000,98900,616605,-0.004028197381671705,-0.004028197381671705,376.7481868400588,59.594503160947255,97820.0,96815.0,96668.33333333333,100578.65513829321,93051.34486170679,96100.0
2024-03-18,99500,99500,96000,96100,562587,-0.02831142568250755,-0.02831142568250755,225.91833613820612,47.7437591474946,97940.0,96655.0,96650.0,100250.81701425432,93059.18298574568,96200.0
2024-03-19,96000,96700,94900,96200,392220,0.0010405827263266776,0.0010405827263266776,126.25820137890153,48.140397992863335,97620.0,96475.0,96651.66666666667,99770.98240286579,93179.01759713421,96000.0
2024-03-20,96800,97400,95800,96000,305510,-0.0020790020790020236,-0.0020790020790020236,44.46153506926059,47.366045172849205,97300.0,96385.0,96613.33333333333,99629.2410514635,93140.7589485365,99200.0
2024-03-21,97000,99200,96300,99200,785161,0.03333333333333344,0.03333333333333344,195.02798126952143,58.788352691912706,97280.0,96465.0,96613.33333333333,99898.52588456836,93031.47411543164,99400.0
2024-03-22,98400,100200,98200,99400,575294,0.002016129032258007,0.002016129032258007,291.4446831879197,59.38165329249979,97380.0,96545.0,96611.66666666667,100168.52038768942,92921.47961231058,98900.0
2024-03-25,99500,100200,98600,98900,313812,-0.005030181086519092,-0.005030181086519092,303.53042555119765,57.165923833327724,97940.0,96595.0,96598.33333333333,100318.15726232468,92871.84273767532,96800.0
2024-03-26,99500,100700,96700,96800,1169503,-0.02123356926188069,-0.02123356926188069,159.32553229607532,48.91113185199492,98060.0,96525.0,96545.0,100176.78038770145,92873.21961229855,97000.0
2024-03-27,96700,97500,96500,97000,394971,0.0020661157024792765,0.0020661157024792765,71.13764694412197,49.6567315095819,98260.0,96570.0,96495.0,100221.90361318599,92918.09638681401,96800.0
2024-03-28,97100,97400,96500,96800,467819,-0.0020618556701030855,-0.0020618556701030855,-3.0061110243041753,48.888362930621014,97780.0,96645.0,96411.66666666667,100250.81474843078,93039.18525156922,95100.0
